date_time,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2011-01-03 07:00:00,1.6050398,0.11827544,276.13638
2011-01-03 08:00:00,2.2427394,0.108600356,360.31616
2011-01-03 09:00:00,2.2336085,0.12502924,366.26465
2011-01-03 10:00:00,2.1930242,0.11188766,377.09216
2011-01-03 11:00:00,2.2553806,0.11184044,361.08624
2011-01-03 12:00:00,2.2525792,0.104854695,362.90344
2011-01-03 13:00:00,2.2920494,0.112852626,344.97882
2011-01-03 14:00:00,2.3163924,0.11217321,324.28018
2011-01-03 15:00:00,2.5513873,0.107862085,359.57947
2011-01-03 16:00:00,2.6772249,0.104812846,343.926
2011-01-03 17:00:00,2.7661014,0.10825035,339.40875
2011-01-03 18:00:00,2.5722992,0.10968492,320.56085
2011-01-03 19:00:00,2.7462316,0.107592195,355.16388
2011-01-03 20:00:00,2.6107154,0.10590703,334.0832
2011-01-03 21:00:00,2.6115036,0.10078491,328.68744
2011-01-03 22:00:00,2.2771845,0.10513385,300.01056
2011-01-03 23:00:00,2.0858474,0.10856576,267.8911
2011-01-04 00:00:00,2.0237188,0.10230341,243.17233
2011-01-04 01:00:00,1.9841421,0.12106199,221.06578
2011-01-04 02:00:00,1.7382274,0.21818373,196.10947
2011-01-04 03:00:00,1.6091037,0.099646896,170.10309
2011-01-04 04:00:00,1.4039598,0.108466774,161.30574
2011-01-04 05:00:00,1.4536953,0.10529802,176.24359
2011-01-04 06:00:00,1.5855327,0.110913806,214.5293
2011-01-04 07:00:00,1.9049711,0.117863305,283.61002
2011-01-04 08:00:00,2.600555,0.10387487,370.59985
2011-01-04 09:00:00,2.9658432,0.10243995,425.78647
2011-01-04 10:00:00,3.1130247,0.10305802,443.42365
2011-01-04 11:00:00,3.1177177,0.109453544,441.69424
2011-01-04 12:00:00,2.9120853,0.14400284,402.76672
2011-01-04 13:00:00,2.9635353,0.10573117,381.8447
2011-01-04 14:00:00,2.9053779,0.10435282,366.63104
2011-01-04 15:00:00,2.706636,0.104650624,305.2656
2011-01-04 16:00:00,3.1022048,0.105440415,393.6859
2011-01-04 17:00:00,3.6340446,0.10840301,453.06564
2011-01-04 18:00:00,3.6063976,0.113121666,479.5361
2011-01-04 19:00:00,3.026904,0.11040452,369.16016
2011-01-04 20:00:00,3.2700052,0.10227469,384.33972
2011-01-04 21:00:00,2.8397193,0.10028115,360.05713
2011-01-04 22:00:00,2.7731578,0.104322076,339.6751
2011-01-04 23:00:00,2.791088,0.09722603,338.0526
2011-01-05 00:00:00,2.3897529,0.11006102,280.773
2011-01-05 01:00:00,1.6404307,5.390169,216.72363
2011-01-05 02:00:00,1.9823459,7.723604,267.61243
2011-01-05 03:00:00,2.0974343,8.452643,294.015
2011-01-05 04:00:00,1.8945342,7.3775034,273.537
2011-01-05 05:00:00,1.9558988,7.8634787,297.0836
2011-01-05 06:00:00,1.8095548,7.1764092,295.00555
2011-01-05 07:00:00,2.8421125,12.592246,472.12915
2011-01-05 08:00:00,3.5377707,15.188642,559.67694
2011-01-05 09:00:00,5.0722513,24.010546,773.63403
2011-01-05 10:00:00,4.4564385,19.558445,709.0276
2011-01-05 11:00:00,5.132304,23.110678,815.44714
2011-01-05 12:00:00,5.2774425,25.47439,840.6722
2011-01-05 13:00:00,5.75269,25.955774,839.96216
2011-01-05 14:00:00,3.1888542,13.4732065,444.56558
2011-01-05 15:00:00,2.785431,13.055648,404.22025
2011-01-05 16:00:00,3.1706824,14.888654,475.2715
2011-01-05 17:00:00,2.8768804,12.894623,404.73822
2011-01-05 18:00:00,2.8342905,12.402675,398.75018
2011-01-05 19:00:00,3.4153304,15.496969,455.7376
2011-01-05 20:00:00,3.7607555,16.215963,490.06378
2011-01-05 21:00:00,2.795889,11.246918,379.1499
2011-01-05 22:00:00,2.520568,10.561765,347.7178
2011-01-05 23:00:00,1.4467697,5.450526,207.92023
2011-01-06 00:00:00,1.5364187,5.829596,192.00526
2011-01-06 01:00:00,1.6665585,6.2119994,208.93817
2011-01-06 02:00:00,1.4694972,5.0272503,182.70543
2011-01-06 03:00:00,1.0448624,3.8465416,138.38264
2011-01-06 04:00:00,0.8645408,2.6267166,103.46697
2011-01-06 05:00:00,0.9881232,3.646451,140.17307
2011-01-06 06:00:00,0.80784357,1.90395,112.60112
2011-01-06 07:00:00,0.87510973,2.5176094,119.70451
2011-01-06 08:00:00,1.1243534,4.4310575,189.07773
2011-01-06 09:00:00,1.8238299,7.2661886,283.98413
2011-01-06 10:00:00,1.7306833,6.7624125,272.19043
2011-01-06 11:00:00,1.5612874,6.6662617,224.67651
2011-01-06 12:00:00,1.4943163,5.508139,223.16559
2011-01-06 13:00:00,1.9538639,8.3203,260.57904
2011-01-06 14:00:00,1.6128476,6.423114,203.15445
2011-01-06 15:00:00,1.7062434,7.1948943,227.94464
2011-01-06 16:00:00,1.9248949,7.7976427,243.9739
2011-01-06 17:00:00,2.042664,7.9094214,265.4043
2011-01-06 18:00:00,2.3385472,9.814042,306.23685
2011-01-06 19:00:00,3.1239462,12.974235,382.02573
2011-01-06 20:00:00,2.733296,10.719911,357.19138
2011-01-06 21:00:00,2.3034983,9.426497,312.6527
2011-01-06 22:00:00,2.1605878,8.340934,292.67175
2011-01-06 23:00:00,1.763791,5.6052265,239.79532
2011-01-07 00:00:00,1.2705252,4.1858964,172.05229
2011-01-07 01:00:00,1.3187604,3.3406677,155.04132
2011-01-07 02:00:00,1.3097289,3.857893,160.47314
2011-01-07 03:00:00,0.97538567,2.713084,124.71202
2011-01-07 04:00:00,0.9673045,2.3175728,120.4586
2011-01-07 05:00:00,0.6275244,1.6922339,94.19681
2011-01-07 06:00:00,0.6902056,2.0859652,110.349686
2011-01-07 07:00:00,1.0244443,2.856273,156.53928
2011-01-07 08:00:00,1.883393,7.839122,316.39954
2011-01-07 09:00:00,3.1284552,14.190846,481.79987
2011-01-07 10:00:00,1.9982083,8.139106,338.01996
2011-01-07 11:00:00,2.4183464,10.815894,385.85934
2011-01-07 12:00:00,2.511928,10.744375,394.8781
2011-01-07 13:00:00,2.9850087,12.746875,446.98816
2011-01-07 14:00:00,2.7916172,11.875838,418.37653
2011-01-07 15:00:00,3.1842937,14.410549,474.67795
2011-01-07 16:00:00,3.9896178,19.441908,604.0807
2011-01-07 17:00:00,4.0160723,18.264465,586.0943
2011-01-07 18:00:00,4.937377,22.553528,657.1022
2011-01-07 19:00:00,5.4616795,23.07617,702.1245
2011-01-07 20:00:00,4.882604,21.101824,681.77167
2011-01-07 21:00:00,4.383807,16.493484,588.6337
2011-01-07 22:00:00,3.6763103,14.651453,510.42896
2011-01-07 23:00:00,2.7912407,11.022918,395.47174
2011-01-08 00:00:00,3.2914753,12.390015,489.73694
2011-01-08 01:00:00,1.9670823,6.76379,266.0157
2011-01-08 02:00:00,1.6074821,5.5842032,212.29593
2011-01-08 03:00:00,1.291565,4.2353415,174.73334
2011-01-08 04:00:00,1.049598,2.9798293,138.04318
2011-01-08 05:00:00,1.068282,3.5104604,146.34167
2011-01-08 06:00:00,1.1112697,4.3860226,186.16957
2011-01-08 07:00:00,1.1804991,4.031892,172.3194
2011-01-08 08:00:00,2.5574274,10.826601,425.52853
2011-01-08 09:00:00,3.2934391,14.0485525,523.9398
2011-01-08 10:00:00,2.6915107,10.684083,407.3904
2011-01-08 11:00:00,2.6768103,11.624494,399.45032
2011-01-08 12:00:00,2.662578,11.154444,380.85052
2011-01-08 13:00:00,2.9630775,13.01116,437.94043
2011-01-08 14:00:00,3.748266,16.267025,526.3823
2011-01-08 15:00:00,3.2986512,13.843686,473.57333
2011-01-08 16:00:00,4.3201714,18.027655,593.9226
2011-01-08 17:00:00,4.32371,19.587261,579.0362
2011-01-08 18:00:00,4.338804,17.906525,589.1296
2011-01-08 19:00:00,4.5504804,19.40569,596.9578
2011-01-08 20:00:00,6.0768003,24.979362,761.2484
2011-01-08 21:00:00,3.7423186,14.471872,501.53033
2011-01-08 22:00:00,2.4056163,10.028576,326.86493
2011-01-08 23:00:00,1.6764462,6.4061704,220.9176
2011-01-09 00:00:00,1.8100392,6.7214265,216.1218
2011-01-09 01:00:00,1.7334695,6.0077105,210.56683
2011-01-09 02:00:00,1.6029894,5.5460324,188.80891
2011-01-09 03:00:00,1.0981307,3.6218543,129.19922
2011-01-09 04:00:00,0.7962587,1.8807225,74.18987
2011-01-09 05:00:00,0.6418029,2.1879833,70.963356
2011-01-09 06:00:00,0.68768686,1.8379011,83.706665
2011-01-09 07:00:00,0.64519686,1.9018978,83.11783
2011-01-09 08:00:00,0.88950896,2.4879737,116.18057
2011-01-09 09:00:00,0.7196758,2.1112578,89.19185
2011-01-09 10:00:00,1.3007272,4.0324936,154.49525
2011-01-09 11:00:00,1.6481258,5.7999134,238.35425
2011-01-09 12:00:00,2.2548108,9.737773,304.5353
2011-01-09 13:00:00,2.1772258,9.004926,281.42572
2011-01-09 14:00:00,2.5606604,11.939182,325.27975
2011-01-09 15:00:00,3.5835857,16.653711,457.07666
2011-01-09 16:00:00,2.157038,9.177824,277.74088
2011-01-09 17:00:00,2.3265004,9.766968,302.49078
2011-01-09 18:00:00,3.1639602,13.618246,396.27972
2011-01-09 19:00:00,2.3618865,9.39242,291.7931
2011-01-09 20:00:00,2.8433208,12.493921,353.70093
2011-01-09 21:00:00,2.3070583,8.959898,291.77875
2011-01-09 22:00:00,1.5987645,5.922772,210.77995
2011-01-09 23:00:00,2.1244373,8.552913,271.44476
2011-01-10 00:00:00,2.0038996,8.293112,263.18256
2011-01-10 01:00:00,1.954013,8.147298,264.97284
2011-01-10 02:00:00,1.1830165,4.8285685,165.12613
2011-01-10 03:00:00,0.99384034,2.6500585,123.10762
2011-01-10 04:00:00,0.7595793,2.0337236,92.85872
2011-01-10 05:00:00,0.7243545,1.7885011,90.83856
2011-01-10 06:00:00,0.9133055,3.680799,151.25714
2011-01-10 07:00:00,1.6270885,6.944481,262.348
2011-01-10 08:00:00,4.2046356,21.896263,594.4099
2011-01-10 09:00:00,4.3094654,20.395254,625.18976
2011-01-10 10:00:00,3.904018,18.153246,660.9544
2011-01-10 11:00:00,3.9219337,18.20191,609.4677
2011-01-10 12:00:00,3.2249389,14.6527,506.82367
2011-01-10 13:00:00,3.9177866,18.639902,600.92456
2011-01-10 14:00:00,4.274158,21.207787,618.6537
2011-01-10 15:00:00,4.0004873,20.508516,584.77405
2011-01-10 16:00:00,3.630332,16.812675,525.16656
2011-01-10 17:00:00,3.827446,17.654318,510.38583
2011-01-10 18:00:00,4.088139,18.86394,518.64056
2011-01-10 19:00:00,3.8019257,18.196613,500.67496
2011-01-10 20:00:00,4.2298956,18.610842,541.5027
2011-01-10 21:00:00,3.3293445,15.229795,473.54187
2011-01-10 22:00:00,2.9348698,12.927832,439.60916
2011-01-10 23:00:00,2.0629187,8.381241,294.17862
2011-01-11 00:00:00,2.0644593,8.315977,307.94794
2011-01-11 01:00:00,1.6181623,5.9547668,222.10724
2011-01-11 02:00:00,1.277067,3.989242,173.0134
2011-01-11 03:00:00,0.88897884,2.7460525,120.7236
2011-01-11 04:00:00,0.9042033,2.8742983,127.33699
2011-01-11 05:00:00,0.8788831,3.2704706,147.21217
2011-01-11 06:00:00,1.1536577,3.6206357,175.89185
2011-01-11 07:00:00,1.3686919,5.994285,243.99939
2011-01-11 08:00:00,3.5897903,18.398115,578.2682
2011-01-11 09:00:00,5.299024,30.363644,757.9574
2011-01-11 10:00:00,3.3040824,15.240446,554.31134
2011-01-11 11:00:00,3.8286605,18.749802,604.5169
2011-01-11 12:00:00,3.56314,16.364353,562.19025
2011-01-11 13:00:00,3.2730448,15.492557,522.11725
2011-01-11 14:00:00,3.866679,18.655241,583.2213
2011-01-11 15:00:00,3.8152275,19.09749,589.50806
2011-01-11 16:00:00,4.245145,21.192522,634.8425
2011-01-11 17:00:00,3.9758253,20.255062,557.53357
2011-01-11 18:00:00,4.4512053,21.036394,604.49817
2011-01-11 19:00:00,4.4709454,21.414997,610.53564
2011-01-11 20:00:00,5.1735764,24.410542,670.87866
2011-01-11 21:00:00,4.225695,20.273046,594.6606
2011-01-11 22:00:00,4.1266537,19.440111,599.0913
2011-01-11 23:00:00,3.6066794,16.451866,545.11957
2011-01-12 00:00:00,2.5650942,10.868545,369.6848
2011-01-12 01:00:00,2.6286132,11.156021,369.0299
2011-01-12 02:00:00,1.9212283,8.224468,279.1392
2011-01-12 03:00:00,1.1293654,4.3286343,170.44019
2011-01-12 04:00:00,1.0862949,4.581377,175.96518
2011-01-12 05:00:00,1.1059389,5.295408,185.82967
2011-01-12 06:00:00,1.582087,7.470857,284.73926
2011-01-12 07:00:00,1.8523445,8.419866,326.647
2011-01-12 08:00:00,4.011876,20.568531,674.67896
2011-01-12 09:00:00,4.337839,19.544373,709.9774
2011-01-12 10:00:00,4.025446,19.370323,675.68036
2011-01-12 11:00:00,3.4588027,16.493414,579.7361
2011-01-12 12:00:00,3.2368314,15.449874,551.0248
2011-01-12 13:00:00,3.5301375,17.960663,560.5085
2011-01-12 14:00:00,3.0294647,15.562836,442.61713
2011-01-12 15:00:00,3.5302336,18.223719,506.9109
2011-01-12 16:00:00,3.3556638,17.39496,481.69937
2011-01-12 17:00:00,3.1515675,15.236338,448.22565
2011-01-12 18:00:00,4.7138615,24.270002,614.34753
2011-01-12 19:00:00,6.1107035,30.142866,747.6309
2011-01-12 20:00:00,5.474515,25.817719,686.1697
2011-01-12 21:00:00,5.0422964,24.22632,701.02484
2011-01-12 22:00:00,3.3499534,15.337864,500.92892
2011-01-12 23:00:00,2.7816443,12.225434,394.50134
2011-01-13 00:00:00,2.6726937,11.122268,393.14874
2011-01-13 01:00:00,2.4649787,10.958473,380.50592
2011-01-13 02:00:00,1.71331,7.0461354,256.6546
2011-01-13 03:00:00,1.702015,6.7935863,252.39438
2011-01-13 04:00:00,1.01817,4.020788,154.65976
2011-01-13 05:00:00,0.87133616,3.3324285,143.59836
2011-01-13 06:00:00,0.93331444,3.8212953,172.52097
2011-01-13 07:00:00,1.8508251,8.723808,349.593
2011-01-13 08:00:00,3.3872223,17.09993,564.75183
2011-01-13 09:00:00,4.546872,22.266539,751.0574
2011-01-13 10:00:00,3.3647165,14.708907,580.6257
2011-01-13 11:00:00,4.0684443,18.658262,718.1025
2011-01-13 12:00:00,2.779658,12.455817,472.46863
2011-01-13 13:00:00,2.4157176,10.514492,357.12054
2011-01-13 14:00:00,2.6358118,12.359926,377.2498
2011-01-13 15:00:00,2.9769301,14.62463,433.646
2011-01-13 16:00:00,3.1679878,14.375029,475.40146
2011-01-13 17:00:00,4.44714,21.048462,633.2949
2011-01-13 18:00:00,5.8413367,26.38946,722.66125
2011-01-13 19:00:00,4.4566174,19.7803,603.78125
2011-01-13 20:00:00,2.9289577,12.39175,395.5487
2011-01-13 21:00:00,2.8745577,12.159316,414.64713
2011-01-13 22:00:00,2.0212388,8.30624,293.41846
2011-01-13 23:00:00,2.2303762,8.701553,313.35742
2011-01-14 00:00:00,2.2877517,8.832103,316.26498
2011-01-14 01:00:00,1.8820003,6.6203117,241.01855
2011-01-14 02:00:00,1.2549658,4.1504035,178.5593
2011-01-14 03:00:00,1.1728196,4.5096803,171.41658
2011-01-14 04:00:00,1.2060709,3.747129,151.71564
2011-01-14 05:00:00,1.8073268,7.7335324,285.54855
2011-01-14 06:00:00,1.3478148,5.7764697,229.72145
2011-01-14 07:00:00,1.8239391,7.651073,312.7089
2011-01-14 08:00:00,4.708759,24.332117,710.4493
2011-01-14 09:00:00,3.6265411,15.526904,563.9309
2011-01-14 10:00:00,3.6930306,16.120747,584.6697
2011-01-14 11:00:00,3.815947,18.083311,634.622
2011-01-14 12:00:00,3.0438929,13.393174,471.3125
2011-01-14 13:00:00,3.4811935,16.141815,528.79266
2011-01-14 14:00:00,3.295421,16.390476,492.3333
2011-01-14 15:00:00,3.0060067,14.365945,439.7245
2011-01-14 16:00:00,3.2355375,14.480362,484.27277
2011-01-14 17:00:00,5.37327,26.821503,707.9004
2011-01-14 18:00:00,5.874709,25.10919,766.3928
2011-01-14 19:00:00,5.359577,24.158218,702.0001
2011-01-14 20:00:00,5.833827,27.288523,741.2298
2011-01-14 21:00:00,4.3950024,18.498732,610.11365
2011-01-14 22:00:00,1.6465242,5.7979736,238.82455
2011-01-14 23:00:00,1.8713582,6.9221997,267.96606
2011-01-15 00:00:00,1.9964298,7.311552,286.25824
2011-01-15 01:00:00,2.082255,7.7995067,278.67972
2011-01-15 02:00:00,1.6910251,5.607601,222.2488
2011-01-15 03:00:00,1.4700828,4.64768,183.78244
2011-01-15 04:00:00,1.3917464,5.2118006,177.05148
2011-01-15 05:00:00,0.87510514,3.028152,128.58049
2011-01-15 06:00:00,1.0093358,3.2975743,142.27325
2011-01-15 07:00:00,1.2609806,4.8539305,194.13553
2011-01-15 08:00:00,2.302512,9.90239,364.52878
2011-01-15 09:00:00,2.382809,10.307676,378.37592
2011-01-15 10:00:00,2.358288,9.173532,352.15656
2011-01-15 11:00:00,2.4289656,9.880013,356.22668
2011-01-15 12:00:00,2.9225564,12.240593,420.5002
2011-01-15 13:00:00,3.3609366,15.720459,499.88718
2011-01-15 14:00:00,4.000057,17.628735,573.07764
2011-01-15 15:00:00,2.8408506,13.121762,435.2758
2011-01-15 16:00:00,2.5542436,10.810855,358.966
2011-01-15 17:00:00,2.9926543,12.834214,407.87842
2011-01-15 18:00:00,4.2704496,18.850023,576.97577
2011-01-15 19:00:00,4.575961,18.288717,592.6441
2011-01-15 20:00:00,3.1103861,12.184538,423.04858
2011-01-15 21:00:00,3.3882473,13.107464,456.6437
2011-01-15 22:00:00,1.9964192,7.498203,273.11166
2011-01-15 23:00:00,2.6791215,9.707672,347.53397
2011-01-16 00:00:00,3.4150758,13.453534,467.49173
2011-01-16 01:00:00,2.5172806,8.422359,310.68884
2011-01-16 02:00:00,1.9195318,6.894652,243.36922
2011-01-16 03:00:00,1.535681,5.7961736,201.98193
2011-01-16 04:00:00,1.5577525,6.0892057,197.88596
2011-01-16 05:00:00,1.0741029,4.204507,156.93665
2011-01-16 06:00:00,1.1837261,4.0776844,175.80157
2011-01-16 07:00:00,1.5790541,5.9906635,234.10947
2011-01-16 08:00:00,1.276139,5.202874,214.12491
2011-01-16 09:00:00,1.703796,6.7404327,252.95178
2011-01-16 10:00:00,0.9210365,2.665037,151.76883
2011-01-16 11:00:00,0.8369335,2.6121235,133.18626
2011-01-16 12:00:00,0.77766687,2.5112073,126.641594
2011-01-16 13:00:00,0.80572104,2.8341303,131.11873
2011-01-16 14:00:00,0.66787946,2.2169957,108.623405
2011-01-16 15:00:00,0.6591705,1.7070721,99.58714
2011-01-16 16:00:00,0.8099897,2.653674,129.1717
2011-01-16 17:00:00,1.0167836,3.610964,159.91718
2011-01-16 18:00:00,1.0890862,3.7001472,173.3364
2011-01-16 19:00:00,1.811578,6.75517,255.54036
2011-01-16 20:00:00,1.8176875,6.39466,262.30557
2011-01-16 21:00:00,1.4114857,4.6137543,203.4671
2011-01-16 22:00:00,1.1270347,4.1765842,178.10107
2011-01-16 23:00:00,1.2596549,4.8848453,201.52686
2011-01-17 00:00:00,1.1840065,4.4819307,181.49176
2011-01-17 01:00:00,1.1062549,3.806733,161.12637
2011-01-17 02:00:00,0.92086726,3.4681108,141.85046
2011-01-17 03:00:00,0.6293181,1.6449411,94.71944
2011-01-17 04:00:00,0.63718116,1.5946144,92.34932
2011-01-17 05:00:00,0.50910574,1.091581,82.73573
2011-01-17 06:00:00,0.6471348,1.6520413,107.974525
2011-01-17 07:00:00,0.8706913,3.7317927,181.26631
2011-01-17 08:00:00,3.2581444,15.91811,520.3156
2011-01-17 09:00:00,3.6967466,18.557756,599.73804
2011-01-17 10:00:00,3.3022425,15.996964,566.04224
2011-01-17 11:00:00,3.3635697,16.606047,626.68616
2011-01-17 12:00:00,3.1506462,14.508147,551.62805
2011-01-17 13:00:00,3.0401947,14.16317,509.50644
2011-01-17 14:00:00,2.9019132,13.513544,471.6669
2011-01-17 15:00:00,3.3312902,16.949394,566.89233
2011-01-17 16:00:00,2.9146028,14.51192,471.1196
2011-01-17 17:00:00,4.2554746,22.634705,696.593
2011-01-17 18:00:00,7.383771,39.025436,990.18884
2011-01-17 19:00:00,7.185079,35.904343,968.55835
2011-01-17 20:00:00,4.0229206,18.53171,606.54004
2011-01-17 21:00:00,2.9445949,13.82612,468.76276
2011-01-17 22:00:00,1.9902905,8.168177,299.9373
2011-01-17 23:00:00,1.5924698,6.8905997,250.98883
2011-01-18 00:00:00,1.7252629,7.2926264,267.73227
2011-01-18 01:00:00,1.3968859,5.7482147,207.53545
2011-01-18 02:00:00,1.0182838,3.8454278,159.13406
2011-01-18 03:00:00,0.7970352,2.4819856,127.46827
2011-01-18 04:00:00,0.757831,2.4712102,114.71648
2011-01-18 05:00:00,0.78068304,3.0031943,142.80823
2011-01-18 06:00:00,0.9772177,4.174014,200.43198
2011-01-18 07:00:00,1.7635214,7.747473,314.53455
2011-01-18 08:00:00,3.7514033,17.123316,603.6221
2011-01-18 09:00:00,4.3526134,20.565903,711.46747
2011-01-18 10:00:00,4.849275,22.687101,764.6907
2011-01-18 11:00:00,3.7612922,16.753958,688.5256
2011-01-18 12:00:00,4.4426675,21.228289,707.4613
2011-01-18 13:00:00,5.2631254,24.569393,804.26404
2011-01-18 14:00:00,5.995068,30.391924,887.99506
2011-01-18 15:00:00,5.526207,24.183472,763.5705
2011-01-18 16:00:00,5.662485,26.269358,784.7403
2011-01-18 17:00:00,5.830099,25.37653,764.09
2011-01-18 18:00:00,6.325014,26.613544,822.17847
2011-01-18 19:00:00,6.7880917,27.238487,838.98615
2011-01-18 20:00:00,5.445758,24.109537,753.2545
2011-01-18 21:00:00,1.8896704,6.6057825,262.83096
2011-01-18 22:00:00,1.3109223,3.9790394,168.53041
2011-01-18 23:00:00,1.4113506,5.229797,206.62915
2011-01-19 00:00:00,1.7869282,5.798378,227.47621
2011-01-19 01:00:00,1.8075827,5.9342637,219.82497
2011-01-19 02:00:00,1.5808723,5.3051333,195.82797
2011-01-19 03:00:00,0.8457263,1.7343448,100.924774
2011-01-19 04:00:00,0.62265664,0.93463945,66.22143
2011-01-19 05:00:00,0.48919493,0.82468355,58.224384
2011-01-19 06:00:00,0.58559155,1.2587478,74.92396
2011-01-19 07:00:00,0.97429675,2.9181328,144.46075
2011-01-19 08:00:00,2.0473459,7.117958,279.83087
2011-01-19 09:00:00,2.1583865,7.857951,302.67798
2011-01-19 10:00:00,1.1551144,3.205517,160.23439
2011-01-19 11:00:00,0.7974318,2.0523133,112.93828
2011-01-19 12:00:00,1.0429931,3.1511214,143.42493
2011-01-19 13:00:00,1.346976,4.185425,159.32602
2011-01-19 14:00:00,1.8882564,7.4275136,244.48152
2011-01-19 15:00:00,1.4530157,4.5209823,171.30492
2011-01-19 16:00:00,1.4271102,4.4489512,176.92352
2011-01-19 17:00:00,1.4788053,4.732034,170.49826
2011-01-19 18:00:00,1.9661185,6.566329,225.27917
2011-01-19 19:00:00,1.9872253,6.7886887,228.96577
2011-01-19 20:00:00,2.2931902,8.402004,282.92206
2011-01-19 21:00:00,2.018849,7.1832075,261.6902
2011-01-19 22:00:00,0.9821991,2.9516146,125.98049
2011-01-19 23:00:00,1.2088814,4.179568,156.324
2011-01-20 00:00:00,1.3129244,4.151422,156.85638
2011-01-20 01:00:00,0.8916563,2.5580363,102.47864
2011-01-20 02:00:00,0.63375545,1.3028498,66.32488
2011-01-20 03:00:00,0.57492316,1.1381605,57.317917
2011-01-20 04:00:00,0.4931806,0.929566,49.44014
2011-01-20 05:00:00,0.54538065,0.84153485,54.065685
2011-01-20 06:00:00,0.86127305,3.0860324,141.20917
2011-01-20 07:00:00,0.9273334,2.9465113,145.61494
2011-01-20 08:00:00,2.994965,12.751655,446.53412
2011-01-20 09:00:00,3.68518,15.969627,527.85443
2011-01-20 10:00:00,4.062404,17.192104,619.38214
2011-01-20 11:00:00,2.9143944,12.227858,498.2909
2011-01-20 12:00:00,2.7442107,12.692758,448.93268
2011-01-20 13:00:00,2.6292987,12.239488,413.2097
2011-01-20 14:00:00,2.7517276,14.072831,426.63492
2011-01-20 15:00:00,2.3866506,11.095556,367.3941
2011-01-20 16:00:00,2.7939305,13.558667,423.41785
2011-01-20 17:00:00,4.1126432,21.31327,613.2922
2011-01-20 18:00:00,5.956338,28.564005,780.69434
2011-01-20 19:00:00,4.883502,21.259104,660.24255
2011-01-20 20:00:00,3.616341,14.816266,510.64166
